name,race,current_race_horse,next_race_horse,timestamp,timestamp_second,odd
DBL,3,8,8,"2021/05/18, 18:30:01",1621333801.686031,151.0
DBL,3,8,9,"2021/05/18, 18:30:01",1621333801.686031,555.0
DBL,3,8,10,"2021/05/18, 18:30:01",1621333801.686031,833.0
DBL,3,8,11,"2021/05/18, 18:30:01",1621333801.686031,555.0
DBL,3,8,12,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,9,1,"2021/05/18, 18:30:01",1621333801.686031,119.0
DBL,3,9,2,"2021/05/18, 18:30:01",1621333801.686031,74.0
DBL,3,9,3,"2021/05/18, 18:30:01",1621333801.686031,95.0
DBL,3,9,4,"2021/05/18, 18:30:01",1621333801.686031,196.0
DBL,3,9,5,"2021/05/18, 18:30:01",1621333801.686031,13.0
DBL,3,9,6,"2021/05/18, 18:30:01",1621333801.686031,370.0
DBL,3,9,7,"2021/05/18, 18:30:01",1621333801.686031,24.0
DBL,3,9,8,"2021/05/18, 18:30:01",1621333801.686031,28.0
DBL,3,9,9,"2021/05/18, 18:30:01",1621333801.686031,62.0
DBL,3,9,10,"2021/05/18, 18:30:01",1621333801.686031,476.0
DBL,3,9,11,"2021/05/18, 18:30:01",1621333801.686031,59.0
DBL,3,9,12,"2021/05/18, 18:30:01",1621333801.686031,666.0
DBL,3,10,1,"2021/05/18, 18:30:01",1621333801.686031,333.0
DBL,3,10,2,"2021/05/18, 18:30:01",1621333801.686031,833.0
DBL,3,10,3,"2021/05/18, 18:30:01",1621333801.686031,833.0
DBL,3,10,4,"2021/05/18, 18:30:01",1621333801.686031,277.0
DBL,3,10,5,"2021/05/18, 18:30:01",1621333801.686031,416.0
DBL,3,10,6,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,10,7,"2021/05/18, 18:30:01",1621333801.686031,416.0
DBL,3,10,8,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,10,9,"2021/05/18, 18:30:01",1621333801.686031,277.0
DBL,3,10,10,"2021/05/18, 18:30:01",1621333801.686031,370.0
DBL,3,10,11,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,10,12,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,11,1,"2021/05/18, 18:30:01",1621333801.686031,158.0
DBL,3,11,2,"2021/05/18, 18:30:01",1621333801.686031,92.0
DBL,3,11,3,"2021/05/18, 18:30:01",1621333801.686031,114.0
DBL,3,11,4,"2021/05/18, 18:30:01",1621333801.686031,222.0
DBL,3,11,5,"2021/05/18, 18:30:01",1621333801.686031,28.0
DBL,3,11,6,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,11,7,"2021/05/18, 18:30:01",1621333801.686031,33.0
DBL,3,11,8,"2021/05/18, 18:30:01",1621333801.686031,47.0
DBL,3,11,9,"2021/05/18, 18:30:01",1621333801.686031,85.0
DBL,3,11,10,"2021/05/18, 18:30:01",1621333801.686031,158.0
DBL,3,11,11,"2021/05/18, 18:30:01",1621333801.686031,107.0
DBL,3,11,12,"2021/05/18, 18:30:01",1621333801.686031,833.0
DBL,3,12,1,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,12,2,"2021/05/18, 18:30:01",1621333801.686031,666.0
DBL,3,12,3,"2021/05/18, 18:30:01",1621333801.686031,833.0
DBL,3,12,4,"2021/05/18, 18:30:01",1621333801.686031,277.0
DBL,3,12,5,"2021/05/18, 18:30:01",1621333801.686031,370.0
DBL,3,12,6,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,12,7,"2021/05/18, 18:30:01",1621333801.686031,256.0
DBL,3,12,8,"2021/05/18, 18:30:01",1621333801.686031,416.0
DBL,3,12,9,"2021/05/18, 18:30:01",1621333801.686031,555.0
DBL,3,12,10,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,12,11,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,12,12,"2021/05/18, 18:30:01",1621333801.686031,256.0
